,game_id,home_team,home_id,home_score,away_team,away_id,away_score,home_win,num_ots,is_conference,is_postseason,game_day,game_time,game_location,arena,arena_capacity,attendance
396,gid_401559625,Washington Capitals,tid_23,4,Dallas Stars,tid_9,5,False,2,False,False,"December 07, 2023",08:00 PM EST,"Washington, DC",Capital One Arena,18506,15850
397,gid_401559627,Nashville Predators,tid_27,5,Tampa Bay Lightning,tid_20,1,True,0,False,False,"December 07, 2023",08:00 PM EST,"Nashville, TN",Bridgestone Arena,17113,17159
398,gid_401559628,Chicago Blackhawks,tid_4,1,Anaheim Ducks,tid_25,0,True,0,False,False,"December 07, 2023",08:30 PM EST,"Chicago, IL",United Center,19717,17424
399,gid_401559629,Colorado Avalanche,tid_17,2,Winnipeg Jets,tid_28,4,False,0,False,False,"December 07, 2023",09:00 PM EST,"Denver, CO",Ball Arena,18007,18008
400,gid_401559630,Calgary Flames,tid_3,3,Carolina Hurricanes,tid_7,2,True,0,False,False,"December 07, 2023",09:00 PM EST,"Calgary, AB",Scotiabank Saddledome,19289,16983
401,gid_401559631,Arizona Coyotes,tid_24,1,Philadelphia Flyers,tid_15,4,False,0,False,False,"December 07, 2023",09:00 PM EST,"Tempe, AZ",Mullett Arena,4400,4600
402,gid_401559632,Vancouver Canucks,tid_22,2,Minnesota Wild,tid_30,0,True,0,False,False,"December 07, 2023",10:00 PM EST,"Vancouver, BC",Rogers Arena,18910,18667
403,gid_401559633,Seattle Kraken,tid_124292,1,New Jersey Devils,tid_11,2,False,0,False,False,"December 07, 2023",10:30 PM EST,"Seattle, WA",Climate Pledge Arena,17100,17151
404,gid_401559634,Florida Panthers,tid_26,3,Pittsburgh Penguins,tid_16,1,True,0,False,False,"December 08, 2023",07:00 PM EST,"Sunrise, FL",Amerant Bank Arena,17040,18640
405,gid_401559635,Columbus Blue Jackets,tid_29,5,St. Louis Blues,tid_19,2,True,0,False,False,"December 08, 2023",07:00 PM EST,"Columbus, OH",Nationwide Arena,18144,15713
406,gid_401559636,Edmonton Oilers,tid_6,4,Minnesota Wild,tid_30,3,True,0,False,False,"December 08, 2023",09:00 PM EST,"Edmonton, AB",Rogers Place,18641,18173
407,gid_401559637,Boston Bruins,tid_1,5,Arizona Coyotes,tid_24,3,True,0,False,False,"December 09, 2023",01:00 PM EST,"Boston, MA",TD Garden,17850,17850
408,gid_401559638,Dallas Stars,tid_9,1,Vegas Golden Knights,tid_37,6,False,0,False,False,"December 09, 2023",04:00 PM EST,"Dallas, TX",American Airlines Center,18532,18532
409,gid_401559639,Calgary Flames,tid_3,2,New Jersey Devils,tid_11,4,False,0,False,False,"December 09, 2023",04:00 PM EST,"Calgary, AB",Scotiabank Saddledome,19289,17597
410,gid_401559640,Buffalo Sabres,tid_2,2,Montreal Canadiens,tid_10,3,False,2,False,False,"December 09, 2023",07:00 PM EST,"Buffalo, NY",KeyBank Center,19070,17123
411,gid_401559641,Toronto Maple Leafs,tid_21,4,Nashville Predators,tid_27,0,True,0,False,False,"December 09, 2023",07:00 PM EST,"Toronto, ON",Scotiabank Arena,18819,18611
412,gid_401559642,Detroit Red Wings,tid_5,1,Ottawa Senators,tid_14,5,False,0,False,False,"December 09, 2023",07:00 PM EST,"Detroit, MI",Little Caesars Arena,19515,19515
413,gid_401559643,Washington Capitals,tid_23,4,New York Rangers,tid_13,0,True,0,False,False,"December 09, 2023",07:00 PM EST,"Washington, DC",Capital One Arena,18506,18573
414,gid_401559644,New York Islanders,tid_12,3,Los Angeles Kings,tid_8,2,True,1,False,False,"December 09, 2023",07:30 PM EST,"Elmont, NY",UBS Arena,17113,17255
415,gid_401559645,Chicago Blackhawks,tid_4,3,St. Louis Blues,tid_19,1,True,0,False,False,"December 09, 2023",08:00 PM EST,"Chicago, IL",United Center,19717,18892
416,gid_401559646,Colorado Avalanche,tid_17,2,Philadelphia Flyers,tid_15,5,False,0,False,False,"December 09, 2023",09:00 PM EST,"Denver, CO",Ball Arena,18007,18119
417,gid_401559647,Vancouver Canucks,tid_22,4,Carolina Hurricanes,tid_7,3,True,0,False,False,"December 09, 2023",10:00 PM EST,"Vancouver, BC",Rogers Arena,18910,18586
418,gid_401559648,Seattle Kraken,tid_124292,3,Tampa Bay Lightning,tid_20,4,False,1,False,False,"December 09, 2023",10:00 PM EST,"Seattle, WA",Climate Pledge Arena,17100,17151
419,gid_401559649,Columbus Blue Jackets,tid_29,2,Florida Panthers,tid_26,5,False,0,False,False,"December 10, 2023",01:00 PM EST,"Columbus, OH",Nationwide Arena,18144,16269
420,gid_401559650,Edmonton Oilers,tid_6,4,New Jersey Devils,tid_11,1,True,0,False,False,"December 10, 2023",04:00 PM EST,"Edmonton, AB",Rogers Place,18641,18347
421,gid_401559651,Montreal Canadiens,tid_10,1,Nashville Predators,tid_27,2,False,0,False,False,"December 10, 2023",07:00 PM EST,"Montreal, QC",Bell Centre,21273,20864
422,gid_401559652,New York Rangers,tid_13,4,Los Angeles Kings,tid_8,1,True,0,False,False,"December 10, 2023",07:00 PM EST,"New York, NY",Madison Square Garden,18006,18006
423,gid_401559653,Chicago Blackhawks,tid_4,2,Washington Capitals,tid_23,4,False,0,False,False,"December 10, 2023",07:00 PM EST,"Chicago, IL",United Center,19717,18258
424,gid_401559654,Anaheim Ducks,tid_25,2,Winnipeg Jets,tid_28,4,False,0,False,False,"December 10, 2023",08:00 PM EST,"Anaheim, CA",Honda Center,17174,13626
425,gid_401559655,Seattle Kraken,tid_124292,0,Minnesota Wild,tid_30,3,False,0,False,False,"December 10, 2023",09:00 PM EST,"Seattle, WA",Climate Pledge Arena,17100,17151
426,gid_401559656,Vegas Golden Knights,tid_37,5,San Jose Sharks,tid_18,4,True,2,False,False,"December 10, 2023",10:00 PM EST,"Las Vegas, NV",T-Mobile Arena,17367,17849
427,gid_401559657,Buffalo Sabres,tid_2,5,Arizona Coyotes,tid_24,2,True,0,False,False,"December 11, 2023",07:00 PM EST,"Buffalo, NY",KeyBank Center,19070,14083
428,gid_401559658,New York Islanders,tid_12,4,Toronto Maple Leafs,tid_21,3,True,1,False,False,"December 11, 2023",07:00 PM EST,"Elmont, NY",UBS Arena,17113,17255
429,gid_401559659,Dallas Stars,tid_9,6,Detroit Red Wings,tid_5,3,True,0,False,False,"December 11, 2023",08:00 PM EST,"Dallas, TX",American Airlines Center,18532,18532
430,gid_401559660,Colorado Avalanche,tid_17,6,Calgary Flames,tid_3,5,True,0,False,False,"December 11, 2023",09:30 PM EST,"Denver, CO",Ball Arena,18007,17967
431,gid_401559661,Ottawa Senators,tid_14,1,Carolina Hurricanes,tid_7,4,False,0,False,False,"December 12, 2023",07:00 PM EST,"Ottawa, ON",Canadian Tire Centre,19153,16877
432,gid_401559662,New York Rangers,tid_13,3,Toronto Maple Leafs,tid_21,7,False,0,False,False,"December 12, 2023",07:00 PM EST,"New York, NY",Madison Square Garden,18006,18006
433,gid_401559663,Pittsburgh Penguins,tid_16,4,Arizona Coyotes,tid_24,2,True,0,False,False,"December 12, 2023",07:00 PM EST,"Pittsburgh, PA",PPG Paints Arena,18187,17068
434,gid_401559664,St. Louis Blues,tid_19,4,Detroit Red Wings,tid_5,6,False,0,False,False,"December 12, 2023",07:30 PM EST,"Saint Louis, MO",Enterprise Center,18096,18096
435,gid_401559665,Nashville Predators,tid_27,3,Philadelphia Flyers,tid_15,2,True,1,False,False,"December 12, 2023",08:00 PM EST,"Nashville, TN",Bridgestone Arena,17113,17159
436,gid_401559667,Vancouver Canucks,tid_22,4,Tampa Bay Lightning,tid_20,1,True,0,False,False,"December 12, 2023",10:00 PM EST,"Vancouver, BC",Rogers Arena,18910,18771
437,gid_401559668,Vegas Golden Knights,tid_37,5,Calgary Flames,tid_3,4,True,1,False,False,"December 12, 2023",10:00 PM EST,"Las Vegas, NV",T-Mobile Arena,17367,17814
438,gid_401559669,Seattle Kraken,tid_124292,4,Florida Panthers,tid_26,0,True,0,False,False,"December 12, 2023",10:00 PM EST,"Seattle, WA",Climate Pledge Arena,17100,17151
439,gid_401559666,Edmonton Oilers,tid_6,4,Chicago Blackhawks,tid_4,1,True,0,False,False,"December 12, 2023",10:15 PM EST,"Edmonton, AB",Rogers Place,18641,18347
440,gid_401559670,San Jose Sharks,tid_18,2,Winnipeg Jets,tid_28,1,True,0,False,False,"December 12, 2023",10:30 PM EST,"San Jose, CA",SAP Center at San Jose,17562,13142
441,gid_401559671,Montreal Canadiens,tid_10,3,Pittsburgh Penguins,tid_16,4,False,2,False,False,"December 13, 2023",07:00 PM EST,"Montreal, QC",Bell Centre,21273,21105
442,gid_401559672,New Jersey Devils,tid_11,2,Boston Bruins,tid_1,1,True,1,False,False,"December 13, 2023",07:30 PM EST,"Newark, NJ",Prudential Center,16514,16514
443,gid_401559673,New York Islanders,tid_12,4,Anaheim Ducks,tid_25,3,True,0,False,False,"December 13, 2023",07:30 PM EST,"Elmont, NY",UBS Arena,17113,14207
444,gid_401559674,Colorado Avalanche,tid_17,5,Buffalo Sabres,tid_2,1,True,0,False,False,"December 13, 2023",10:00 PM EST,"Denver, CO",Ball Arena,18007,18034
445,gid_401559675,Los Angeles Kings,tid_8,2,Winnipeg Jets,tid_28,5,False,0,False,False,"December 13, 2023",10:30 PM EST,"Los Angeles, CA",crypto.com Arena,18230,18145
446,gid_401559676,Toronto Maple Leafs,tid_21,5,Columbus Blue Jackets,tid_29,6,False,1,False,False,"December 14, 2023",07:00 PM EST,"Toronto, ON",Scotiabank Arena,18819,18338
447,gid_401559678,Philadelphia Flyers,tid_15,4,Washington Capitals,tid_23,3,True,2,False,False,"December 14, 2023",07:00 PM EST,"Philadelphia, PA",Wells Fargo Center,19538,18557
448,gid_401559677,Detroit Red Wings,tid_5,1,Carolina Hurricanes,tid_7,2,False,0,False,False,"December 14, 2023",07:30 PM EST,"Detroit, MI",Little Caesars Arena,19515,19515
449,gid_401559679,St. Louis Blues,tid_19,4,Ottawa Senators,tid_14,2,True,0,False,False,"December 14, 2023",08:00 PM EST,"Saint Louis, MO",Enterprise Center,18096,18096
450,gid_401559680,Minnesota Wild,tid_30,3,Calgary Flames,tid_3,2,True,2,False,False,"December 14, 2023",08:00 PM EST,"Saint Paul, MN",Xcel Energy Center,17954,18167
451,gid_401559681,Edmonton Oilers,tid_6,4,Tampa Bay Lightning,tid_20,7,False,0,False,False,"December 14, 2023",09:00 PM EST,"Edmonton, AB",Rogers Place,18641,18060
452,gid_401559682,Vancouver Canucks,tid_22,4,Florida Panthers,tid_26,0,True,0,False,False,"December 14, 2023",10:00 PM EST,"Vancouver, BC",Rogers Arena,18910,18873
453,gid_401559683,Seattle Kraken,tid_124292,7,Chicago Blackhawks,tid_4,1,True,0,False,False,"December 14, 2023",10:00 PM EST,"Seattle, WA",Climate Pledge Arena,17100,17151
454,gid_401559684,New York Rangers,tid_13,5,Anaheim Ducks,tid_25,1,True,0,False,False,"December 15, 2023",07:00 PM EST,"New York, NY",Madison Square Garden,18006,18006
455,gid_401559685,Carolina Hurricanes,tid_7,5,Nashville Predators,tid_27,6,False,1,False,False,"December 15, 2023",07:30 PM EST,"Raleigh, NC",PNC Arena,18680,18770
456,gid_401559686,New York Islanders,tid_12,4,Boston Bruins,tid_1,5,False,2,False,False,"December 15, 2023",07:30 PM EST,"Elmont, NY",UBS Arena,17113,17255
457,gid_401559687,Dallas Stars,tid_9,5,Ottawa Senators,tid_14,4,True,0,False,False,"December 15, 2023",08:00 PM EST,"Dallas, TX",American Airlines Center,18532,18532
458,gid_401559688,Arizona Coyotes,tid_24,1,San Jose Sharks,tid_18,0,True,0,False,False,"December 15, 2023",09:00 PM EST,"Tempe, AZ",Mullett Arena,4400,4600
459,gid_401559689,Vegas Golden Knights,tid_37,2,Buffalo Sabres,tid_2,5,False,0,False,False,"December 15, 2023",10:00 PM EST,"Las Vegas, NV",T-Mobile Arena,17367,18008
460,gid_401559690,Minnesota Wild,tid_30,2,Vancouver Canucks,tid_22,1,True,2,False,False,"December 16, 2023",02:00 PM EST,"Saint Paul, MN",Xcel Energy Center,17954,18519
461,gid_401559691,Boston Bruins,tid_1,1,New York Rangers,tid_13,2,False,1,False,False,"December 16, 2023",07:00 PM EST,"Boston, MA",TD Garden,17850,17850
462,gid_401559692,Toronto Maple Leafs,tid_21,7,Pittsburgh Penguins,tid_16,0,True,0,False,False,"December 16, 2023",07:00 PM EST,"Toronto, ON",Scotiabank Arena,18819,18921
463,gid_401559693,Montreal Canadiens,tid_10,5,New York Islanders,tid_12,3,True,0,False,False,"December 16, 2023",07:00 PM EST,"Montreal, QC",Bell Centre,21273,21105
464,gid_401559694,Philadelphia Flyers,tid_15,1,Detroit Red Wings,tid_5,0,True,0,False,False,"December 16, 2023",07:00 PM EST,"Philadelphia, PA",Wells Fargo Center,19538,18341
465,gid_401559695,Columbus Blue Jackets,tid_29,3,New Jersey Devils,tid_11,6,False,0,False,False,"December 16, 2023",07:00 PM EST,"Columbus, OH",Nationwide Arena,18144,18172
466,gid_401559696,Winnipeg Jets,tid_28,6,Colorado Avalanche,tid_17,2,True,0,False,False,"December 16, 2023",07:00 PM EST,"Winnipeg, MB",Canada Life Centre,15004,13515
467,gid_401559697,St. Louis Blues,tid_19,4,Dallas Stars,tid_9,3,True,1,False,False,"December 16, 2023",08:00 PM EST,"Saint Louis, MO",Enterprise Center,18096,18096
468,gid_401559698,Nashville Predators,tid_27,3,Washington Capitals,tid_23,1,True,0,False,False,"December 16, 2023",08:00 PM EST,"Nashville, TN",Bridgestone Arena,17113,17267
469,gid_401559699,Arizona Coyotes,tid_24,2,Buffalo Sabres,tid_2,0,True,0,False,False,"December 16, 2023",09:00 PM EST,"Tempe, AZ",Mullett Arena,4400,4600
470,gid_401559700,Calgary Flames,tid_3,4,Tampa Bay Lightning,tid_20,2,True,0,False,False,"December 16, 2023",10:00 PM EST,"Calgary, AB",Scotiabank Saddledome,19289,16801
471,gid_401559701,Edmonton Oilers,tid_6,1,Florida Panthers,tid_26,5,False,0,False,False,"December 16, 2023",10:00 PM EST,"Edmonton, AB",Rogers Place,18641,18347
472,gid_401559702,Seattle Kraken,tid_124292,2,Los Angeles Kings,tid_8,3,False,2,False,False,"December 16, 2023",10:00 PM EST,"Seattle, WA",Climate Pledge Arena,17100,17151
473,gid_401559703,Chicago Blackhawks,tid_4,3,Vancouver Canucks,tid_22,4,False,0,False,False,"December 17, 2023",03:00 PM EST,"Chicago, IL",United Center,19717,19302
474,gid_401559704,Carolina Hurricanes,tid_7,1,Washington Capitals,tid_23,2,False,2,False,False,"December 17, 2023",06:00 PM EST,"Raleigh, NC",PNC Arena,18680,18700
475,gid_401559705,New Jersey Devils,tid_11,1,Anaheim Ducks,tid_25,5,False,0,False,False,"December 17, 2023",07:00 PM EST,"Newark, NJ",Prudential Center,16514,16514
476,gid_401559706,Colorado Avalanche,tid_17,6,San Jose Sharks,tid_18,2,True,0,False,False,"December 17, 2023",08:00 PM EST,"Denver, CO",Ball Arena,18007,18093
477,gid_401559707,Vegas Golden Knights,tid_37,6,Ottawa Senators,tid_14,3,True,0,False,False,"December 17, 2023",08:00 PM EST,"Las Vegas, NV",T-Mobile Arena,17367,17892
478,gid_401559708,Detroit Red Wings,tid_5,3,Anaheim Ducks,tid_25,4,False,0,False,False,"December 18, 2023",07:00 PM EST,"Detroit, MI",Little Caesars Arena,19515,19515
479,gid_401559709,Pittsburgh Penguins,tid_16,4,Minnesota Wild,tid_30,3,True,0,False,False,"December 18, 2023",07:00 PM EST,"Pittsburgh, PA",PPG Paints Arena,18187,18200
480,gid_401559710,Winnipeg Jets,tid_28,2,Montreal Canadiens,tid_10,3,False,1,False,False,"December 18, 2023",07:30 PM EST,"Winnipeg, MB",Canada Life Centre,15004,13363
481,gid_401559711,Dallas Stars,tid_9,4,Seattle Kraken,tid_124292,3,True,1,False,False,"December 18, 2023",08:00 PM EST,"Dallas, TX",American Airlines Center,18532,18532
482,gid_401559712,Calgary Flames,tid_3,3,Florida Panthers,tid_26,1,True,0,False,False,"December 18, 2023",09:30 PM EST,"Calgary, AB",Scotiabank Saddledome,19289,16813
gid_401559713,,Boston Bruins,tid_1,3,Minnesota Wild,tid_30,4,False,1,False,False,"December 19, 2023",07:00 PM EST,"Boston, MA",TD Garden,17850,17850
gid_401559714,,Buffalo Sabres,tid_2,4,Columbus Blue Jackets,tid_29,9,False,0,False,False,"December 19, 2023",07:00 PM EST,"Buffalo, NY",KeyBank Center,19070,14888
gid_401559715,,Toronto Maple Leafs,tid_21,2,New York Rangers,tid_13,5,False,0,False,False,"December 19, 2023",07:00 PM EST,"Toronto, ON",Scotiabank Arena,18819,19264
gid_401559716,,Tampa Bay Lightning,tid_20,6,St. Louis Blues,tid_19,1,True,0,False,False,"December 19, 2023",07:00 PM EST,"Tampa, FL",Amalie Arena,19092,19092
gid_401559717,,New Jersey Devils,tid_11,2,Philadelphia Flyers,tid_15,3,False,1,False,False,"December 19, 2023",07:00 PM EST,"Newark, NJ",Prudential Center,16514,16514
gid_401559718,,Carolina Hurricanes,tid_7,6,Vegas Golden Knights,tid_37,3,True,0,False,False,"December 19, 2023",07:00 PM EST,"Raleigh, NC",PNC Arena,18680,18848
gid_401559719,,New York Islanders,tid_12,3,Edmonton Oilers,tid_6,1,True,0,False,False,"December 19, 2023",07:30 PM EST,"Elmont, NY",UBS Arena,17113,16523
